SMILES,logPapp,n_measurements,label_mean,label_median,label_std,label_min,label_max,label_range
Clc1ccncc1,-4.220202,1,-4.220202,-4.220202,,-4.220202,-4.220202,0.0
Cn1c(=O)c2[nH]cnc2n(C)c1=O,-4.3499999,1,-4.3499999,-4.3499999,,-4.3499999,-4.3499999,0.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,-4.3400002,1,-4.3400002,-4.3400002,,-4.3400002,-4.3400002,0.0
Cn1c(C(=O)NC2(C(=O)N[C@H](Cc3ccccc3)C(=O)NCCCN3CCOCC3)CCCC2)cc2ccccc21,-4.9723473,1,-4.9723473,-4.9723473,,-4.9723473,-4.9723473,0.0
Cn1c(C2=CCN(CCCN3c4ccccc4Sc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-4.8289509,1,-4.8289509,-4.8289509,,-4.8289509,-4.8289509,0.0
Cn1c(N)nc2ncc(-c3ccccc3)cc21,-4.8205118,1,-4.8205118,-4.8205118,,-4.8205118,-4.8205118,0.0
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4c(C(=O)O)cccc43)CC2)cc(=O)n(C)c1=O,-5.8005152,1,-5.8005152,-5.8005152,,-5.8005152,-5.8005152,0.0
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(/C=C/C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-4.6493707,1,-4.6493707,-4.6493707,,-4.6493707,-4.6493707,0.0
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-4.8289509,1,-4.8289509,-4.8289509,,-4.8289509,-4.8289509,0.0
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(C(C)(C)C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-5.0,1,-5.0,-5.0,,-5.0,-5.0,0.0
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-5.2600002,1,-5.2600002,-5.2600002,,-5.2600002,-5.2600002,0.0
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(CCC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-5.1100001,1,-5.1100001,-5.1100001,,-5.1100001,-5.1100001,0.0
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(OCC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-5.8005152,1,-5.8005152,-5.8005152,,-5.8005152,-5.8005152,0.0
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4cccc(C(=O)O)c43)CC2)cc(=O)n(C)c1=O,-5.8005152,1,-5.8005152,-5.8005152,,-5.8005152,-5.8005152,0.0
Cn1c(N2CCN(CCCCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-4.6900001,1,-4.6900001,-4.6900001,,-4.6900001,-4.6900001,0.0
Cn1c(N2CCN(CCCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-5.0,1,-5.0,-5.0,,-5.0,-5.0,0.0
Cn1c(N2CCN(CCCN3c4ccccc4Sc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-4.9099998,1,-4.9099998,-4.9099998,,-4.9099998,-4.9099998,0.0
Cn1c(N2CCN(CCCN3c4ccccc4Sc4ccc(CCC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-5.29,1,-5.29,-5.29,,-5.29,-5.29,0.0
Cn1c(N2CCN(CCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-5.3099999,1,-5.3099999,-5.3099999,,-5.3099999,-5.3099999,0.0
Cn1c(NCCCN2CCC(CN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-5.8989701,1,-5.8989701,-5.8989701,,-5.8989701,-5.8989701,0.0
Cn1c(NCCCN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)cc(=O)n(C)c1=O,-4.8783755,1,-4.8783755,-4.8783755,,-4.8783755,-4.8783755,0.0
Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)CC2CCCCC2)c1,-5.8219547,1,-5.8219547,-5.8219547,,-5.8219547,-5.8219547,0.0
Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)Cc2ccccc2)c1,-5.9593034,1,-5.9593034,-5.9593034,,-5.9593034,-5.9593034,0.0
Cn1cncc1CN(CCN(Cc1ccccc1)S(=O)(=O)c1ccccn1)c1ccc(C#N)cc1,-5.5514212,1,-5.5514212,-5.5514212,,-5.5514212,-5.5514212,0.0
Cn1cncc1CN1CC(N(CCn2cccc2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,-4.9099998,1,-4.9099998,-4.9099998,,-4.9099998,-4.9099998,0.0
Cn1cncc1CN1CC(N(Cc2cccc(-n3cccc3)c2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,-5.6391363,1,-5.6391363,-5.6391363,,-5.6391363,-5.6391363,0.0
Cn1cncc1CN1CC(N(Cc2ccccn2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,-5.7979398,1,-5.7979398,-5.7979398,,-5.7979398,-5.7979398,0.0
Cn1nnnc1-c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,-5.6989698,1,-5.6989698,-5.6989698,,-5.6989698,-5.6989698,0.0
FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,-4.5999999,1,-4.5999999,-4.5999999,,-4.5999999,-4.5999999,0.0
FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,-4.73,1,-4.73,-4.73,,-4.73,-4.73,0.0
Fc1cccc2c1O[C@H]1CNC[C@@H]1O2,-4.0999999,1,-4.0999999,-4.0999999,,-4.0999999,-4.0999999,0.0
Fc1cccc2c1O[C@H]1CNC[C@H]1O2,-3.729485,1,-3.729485,-3.729485,,-3.729485,-3.729485,0.0
Fc1ccncc1,-3.8897052,1,-3.8897052,-3.8897052,,-3.8897052,-3.8897052,0.0
N#Cc1ccc(NCC(F)(F)c2ccc(F)c(F)c2)c(F)c1CC(=O)NCCONC(=N)N,-5.9430285,1,-5.9430285,-5.9430285,,-5.9430285,-5.9430285,0.0
N#Cc1ccc(NCC(F)(F)c2cccc(F)c2)c(F)c1CC(=O)NCCONC(=N)N,-5.7414021,1,-5.7414021,-5.7414021,,-5.7414021,-5.7414021,0.0
N#Cc1ccc(NCC(F)(F)c2ccccc2)c(F)c1CC(=O)NCCONC(=N)N,-5.6479244,1,-5.6479244,-5.6479244,,-5.6479244,-5.6479244,0.0
N#Cc1cccc(Cc2ncccn2)c1,-4.1758742,1,-4.1758742,-4.1758742,,-4.1758742,-4.1758742,0.0
N#Cc1cccc(Cn2cccn2)c1,-4.141635450000001,2,-4.141635450000001,-4.141635450000001,0.0023130169919396877,-4.143271,-4.1399999,0.0032711000000000823
N#Cc1cccc(Cn2ccnc2)c1,-4.169385200000001,2,-4.169385200000001,-4.169385200000001,0.0008695999195028651,-4.1700001,-4.1687703,0.0012297999999999476
N#Cc1cccc(Cn2cnc3ccccc32)c1,-4.18088695,2,-4.18088695,-4.18088695,0.0012546195618590604,-4.1817741,-4.1799998,0.0017743000000001174
N/C(=N/O)c1ccc2[nH]c(-c3ccccn3)nc2c1,-4.6500001,1,-4.6500001,-4.6500001,,-4.6500001,-4.6500001,0.0
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,-6.251812,1,-6.251812,-6.251812,,-6.251812,-6.251812,0.0
N=C(N)NCCC[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,-7.7600002,1,-7.7600002,-7.7600002,,-7.7600002,-7.7600002,0.0
N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)o2)cc1,-6.4201083,1,-6.4201083,-6.4201083,,-6.4201083,-6.4201083,0.0
N=C(N)c1ccc2[nH]c(-c3ccccn3)nc2c1,-6.4699998,1,-6.4699998,-6.4699998,,-6.4699998,-6.4699998,0.0
N=C(N)c1ccc2[nH]c(Cc3nc4ccccc4[nH]3)nc2c1,-6.6999998,1,-6.6999998,-6.6999998,,-6.6999998,-6.6999998,0.0
N=C(N)c1ccc2nc(-c3ccccn3)[nH]c2c1,-6.4579659,1,-6.4579659,-6.4579659,,-6.4579659,-6.4579659,0.0
N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)c1,-7.0,1,-7.0,-7.0,,-7.0,-7.0,0.0
N=C(N)c1cccc(CC(CC(=O)N2CCC(C(=O)O)CC2)NS(=O)(=O)c2ccc3ccccc3c2)c1,-7.3390937,1,-7.3390937,-7.3390937,,-7.3390937,-7.3390937,0.0
N=C(N)c1cccc(CC(CC(=O)N2CCCC(C(=O)O)C2)NS(=O)(=O)c2ccc3ccccc3c2)c1,-7.3820248,1,-7.3820248,-7.3820248,,-7.3820248,-7.3820248,0.0
N=C(N)c1cccc(CC(CC(=O)N2CCCCC2C(=O)O)NS(=O)(=O)c2ccc3ccccc3c2)c1,-7.3814998,1,-7.3814998,-7.3814998,,-7.3814998,-7.3814998,0.0
N=C(N)c1cccc(CC(CC(=O)N2CCNCC2)NS(=O)(=O)c2ccc3ccccc3c2)c1,-7.0312262,1,-7.0312262,-7.0312262,,-7.0312262,-7.0312262,0.0
N=C(NO)c1cccc(CC(CC(=O)N2CCC(C(=O)O)CC2)NS(=O)(=O)c2ccc3ccccc3c2)c1,-7.3677616,1,-7.3677616,-7.3677616,,-7.3677616,-7.3677616,0.0
N=c1nc(N2CCCCC2)cc(N)n1O,-4.9978392,2,-4.9978392,-4.9978392,0.0030558326655760453,-5.0,-4.9956784,0.0043215999999999255
NC(=O)/C=C(\c1cccc(F)c1)c1ccc2nc(N)n(S(=O)(=O)NC(=O)N3CCOCC3)c2c1,-4.7399998,1,-4.7399998,-4.7399998,,-4.7399998,-4.7399998,0.0
NC(=O)C(N)Cc1c[nH]c2ccccc12,-4.9200001,1,-4.9200001,-4.9200001,,-4.9200001,-4.9200001,0.0
NC(=O)CC[C@H](N)C(=O)O,-6.0702906,1,-6.0702906,-6.0702906,,-6.0702906,-6.0702906,0.0
NC(=O)Cc1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,-5.7088718,1,-5.7088718,-5.7088718,,-5.7088718,-5.7088718,0.0
NC(=O)N1C(=O)C(C(=O)c2cccs2)c2cc(Cl)ccc21,-4.5700002,1,-4.5700002,-4.5700002,,-4.5700002,-4.5700002,0.0
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)Cc1ccc(O)cc1,-7.4317985,1,-7.4317985,-7.4317985,,-7.4317985,-7.4317985,0.0
NC(=O)[C@H]1CCCN1C(=O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCC(=O)N1,-6.8313413,1,-6.8313413,-6.8313413,,-6.8313413,-6.8313413,0.0
NC(=O)c1c(F)ccc(OCc2nc3cc(Cl)cnc3s2)c1F,-4.3099999,1,-4.3099999,-4.3099999,,-4.3099999,-4.3099999,0.0
NC(=O)c1cccc(Cc2ncccn2)c1,-4.4609237,1,-4.4609237,-4.4609237,,-4.4609237,-4.4609237,0.0
NC(=O)c1cccc(Cn2ccnc2)c1,-5.16215465,2,-5.16215465,-5.16215465,0.003047418094879879,-5.1643095,-5.1599998,0.004309700000000305
NC(=O)c1cccc(Cn2cnc3ccccc32)c1,-4.600163,2,-4.600163,-4.600163,0.00023065823202301163,-4.6003261,-4.5999999,0.0003261999999999432
NC(=O)c1ccncc1,-4.2782722,1,-4.2782722,-4.2782722,,-4.2782722,-4.2782722,0.0
NC(=O)n1c(O)c(C(=O)c2cccs2)c2cc(Cl)ccc21,-4.3103647,1,-4.3103647,-4.3103647,,-4.3103647,-4.3103647,0.0
NC(=S)NC[C@H]1CN(c2ccc(C3CCS(=O)(=O)CC3)c(F)c2)C(=O)O1,-5.8880281,1,-5.8880281,-5.8880281,,-5.8880281,-5.8880281,0.0
NC(CC(=O)O)C(=O)OC[C@@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)C[C@H]1O,-6.4899998,1,-6.4899998,-6.4899998,,-6.4899998,-6.4899998,0.0
NC(CCC(=O)O)C(=O)O,-6.0700002,1,-6.0700002,-6.0700002,,-6.0700002,-6.0700002,0.0
NC(Cc1c[nH]c2ccccc12)C(=O)O,-5.3899999,1,-5.3899999,-5.3899999,,-5.3899999,-5.3899999,0.0
NC(Cc1ccccc1)C(=O)OC[C@@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)C[C@H]1O,-5.3891382,1,-5.3891382,-5.3891382,,-5.3891382,-5.3891382,0.0
NC(N)=N/N=C/c1c(Cl)cccc1Cl,-4.52170585,2,-4.52170585,-4.52170585,0.2238614509316086,-4.6799998,-4.3634119,0.31658790000000003
NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,-5.6300001,3,-5.694745066666667,-5.6300001,0.1722631503631095,-5.8899999,-5.5642352,0.3257647000000006
NC(N)=NCC1COc2ccccc2O1,-4.8197937,2,-4.8197937,-4.8197937,0.0002920351006300418,-4.8200002,-4.8195872,0.0004129999999999967
NC(N)=NN=Cc1c(Cl)cccc1Cl,-4.3299999,1,-4.3299999,-4.3299999,,-4.3299999,-4.3299999,0.0
NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,-5.9488473,1,-5.9488473,-5.9488473,,-5.9488473,-5.9488473,0.0
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,-6.0700002,1,-6.0700002,-6.0700002,,-6.0700002,-6.0700002,0.0
NC1CONC1=O,-5.4400001,1,-5.4400001,-5.4400001,,-5.4400001,-5.4400001,0.0
NC1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,-4.66499995,2,-4.66499995,-4.66499995,0.20506089583342144,-4.8099999,-4.52,0.28999990000000064
NCC(=O)CCC(=O)O,-5.3400002,1,-5.3400002,-5.3400002,,-5.3400002,-5.3400002,0.0
NCC(=O)N1CCC[C@H]1C(=O)O,-5.2123351,1,-5.2123351,-5.2123351,,-5.2123351,-5.2123351,0.0
NCCCCN,-4.5179658,1,-4.5179658,-4.5179658,,-4.5179658,-4.5179658,0.0
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@@H]1C(=O)O,-6.6599998,1,-6.6599998,-6.6599998,,-6.6599998,-6.6599998,0.0
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,-7.3899999,1,-7.3899999,-7.3899999,,-7.3899999,-7.3899999,0.0
NCCc1c[nH]c2ccc(O)cc12,-4.8600001,1,-4.8600001,-4.8600001,,-4.8600001,-4.8600001,0.0
NCCc1ccc(O)c(O)c1,-4.95000005,2,-4.95000005,-4.95000005,0.11313729712188203,-5.0300002,-4.8699999,0.1600003000000001
NCc1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)c1,-6.0,1,-6.0,-6.0,,-6.0,-6.0,0.0
NCc1cccc(Cc2ncccn2)c1,-4.5968795,1,-4.5968795,-4.5968795,,-4.5968795,-4.5968795,0.0
NCc1cccc(Cn2cccn2)c1,-4.54834105,2,-4.54834105,-4.54834105,0.0023463924320113964,-4.5500002,-4.5466819,0.0033183000000001073
NCc1cccc(Cn2cnc3ccccc32)c1,-4.5595455000000005,2,-4.5595455000000005,-4.5595455000000005,0.0006426186427422862,-4.5599999,-4.5590911,0.000908800000000376
NNc1nncc2ccccc12,-5.1700001,1,-5.1700001,-5.1700001,,-5.1700001,-5.1700001,0.0
NS(=O)(=O)N1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,-5.8969545,1,-5.8969545,-5.8969545,,-5.8969545,-5.8969545,0.0
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,-5.8899999,1,-5.8899999,-5.8899999,,-5.8899999,-5.8899999,0.0
NS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,-4.6199999,1,-4.6199999,-4.6199999,,-4.6199999,-4.6199999,0.0
NS(=O)(=O)c1ccc(Cl)cc1,-4.2620125,1,-4.2620125,-4.2620125,,-4.2620125,-4.2620125,0.0
NS(=O)(=O)c1ccc(Cn2cnc3ccccc32)cc1,-4.63039205,2,-4.63039205,-4.63039205,0.0005543010057721767,-4.630784,-4.6300001,0.0007839000000000595
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1.O,-7.3400002,1,-7.3400002,-7.3400002,,-7.3400002,-7.3400002,0.0
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,-5.93597745,2,-5.93597745,-5.93597745,0.16125251946907707,-6.0500002,-5.8219547,0.22804550000000035
N[C@@H](Cc1ccccc1)C(=O)O,-4.83948565,2,-4.83948565,-4.83948565,0.2270015707255023,-5.0,-4.6789713,0.3210287000000003
N[C@@H](Cc1ccccc1)C(=O)OC[C@H]1O[C@@H](n2ccc(O)nc2=O)[C@@H](O)[C@@H]1O,-5.6999998,1,-5.6999998,-5.6999998,,-5.6999998,-5.6999998,0.0
Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,-4.52,1,-4.52,-4.52,,-4.52,-4.52,0.0
Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1.O.[Na+],-4.52,1,-4.52,-4.52,,-4.52,-4.52,0.0
Nc1cc(-c2ccncc2)c[nH]c1=O,-4.7544875,1,-4.7544875,-4.7544875,,-4.7544875,-4.7544875,0.0
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-4.6700001,3,-4.7791872,-4.6700001,0.19123338143579957,-5.0,-4.6675615,0.3324385000000003
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,-4.75,1,-4.75,-4.75,,-4.75,-4.75,0.0
Nc1ccc(S(=O)(=O)O)cc1,-5.4299998,1,-5.4299998,-5.4299998,,-5.4299998,-5.4299998,0.0
Nc1ccc(S(N)(=O)=O)cc1,-5.2600002,2,-5.2600002,-5.2600002,0.0,-5.2600002,-5.2600002,0.0
Nc1cccc(Cn2cnc3ccccc32)c1,-4.24054385,2,-4.24054385,-4.24054385,0.000769402888609422,-4.2410879,-4.2399998,0.0010881000000004803
Nc1cccnc1,-4.5380535,1,-4.5380535,-4.5380535,,-4.5380535,-4.5380535,0.0
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,-5.4200001,1,-5.4200001,-5.4200001,,-5.4200001,-5.4200001,0.0
Nc1ccncc1,-4.0202255,1,-4.0202255,-4.0202255,,-4.0202255,-4.0202255,0.0
Nc1nc(/C(=C\CC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,-6.0604806,1,-6.0604806,-6.0604806,,-6.0604806,-6.0604806,0.0
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O,-7.5214391,1,-7.5214391,-7.5214391,,-7.5214391,-7.5214391,0.0
Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,-6.3699999,1,-6.3699999,-6.3699999,,-6.3699999,-6.3699999,0.0
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,-5.9899998,1,-5.9899998,-5.9899998,,-5.9899998,-5.9899998,0.0
Nc1nc(=O)c2ncn([C@@H]3C[C@H](CO)[C@H]3CO)c2[nH]1,-6.0555172,1,-6.0555172,-6.0555172,,-6.0555172,-6.0555172,0.0
Nc1nc(O)c2ncn([C@@H]3C[C@H](CO)[C@H]3CO)c2n1,-6.0555172,1,-6.0555172,-6.0555172,,-6.0555172,-6.0555172,0.0
Nc1nc2c(ncn2C2[C@@H](CO)C[C@@H]2CO)c(=O)[nH]1,-6.0599999,1,-6.0599999,-6.0599999,,-6.0599999,-6.0599999,0.0
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,-6.1012278,1,-6.1012278,-6.1012278,,-6.1012278,-6.1012278,0.0
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,-4.3899999,1,-4.3899999,-4.3899999,,-4.3899999,-4.3899999,0.0
O=C(/C=C/c1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,-6.49037455,2,-6.49037455,-6.49037455,0.2964548715658506,-6.6999998,-6.2807493,0.4192504999999995
O=C(/C=C/c1ccc(O)c(O)c1/C=C/c1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,-7.2277412,1,-7.2277412,-7.2277412,,-7.2277412,-7.2277412,0.0
O=C(/C=C/c1ccc(O)c2c1C(C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,-7.0891552,1,-7.0891552,-7.0891552,,-7.0891552,-7.0891552,0.0
O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,-4.8378239,1,-4.8378239,-4.8378239,,-4.8378239,-4.8378239,0.0
O=C(/C=C/c1ccc2c(c1)nc(CCc1ccccc1)n2CCN1CCCC1)NO,-5.5207167,1,-5.5207167,-5.5207167,,-5.5207167,-5.5207167,0.0
O=C(CCCCCCC(=O)Nc1ccccc1)NO,-5.6294661,1,-5.6294661,-5.6294661,,-5.6294661,-5.6294661,0.0
O=C(CCCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)N1CCCC1,-5.0599999,1,-5.0599999,-5.0599999,,-5.0599999,-5.0599999,0.0
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-4.71,1,-4.71,-4.71,,-4.71,-4.71,0.0
O=C(CCc1ccc(O)cc1)c1ccc(O)cc1O,-4.7399821499999995,2,-4.7399821499999995,-4.7399821499999995,2.4960869375229062e-05,-4.7399998,-4.7399645,3.5299999999516274e-05
O=C(CO)N1CCN(c2ccc(N3C[C@H](CNC(=S)C4CC4)OC3=O)cc2F)CC1,-4.4308991,1,-4.4308991,-4.4308991,,-4.4308991,-4.4308991,0.0
O=C(COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC/C=C4/OC(=O)c5ccccc54)CC3)CC2=O)cc1)OC1CCCCC1,-4.4000001,1,-4.4000001,-4.4000001,,-4.4000001,-4.4000001,0.0
O=C(CS)NCCCCCC(=O)Nc1cccc2cccnc12,-4.8496218,1,-4.8496218,-4.8496218,,-4.8496218,-4.8496218,0.0
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1,-5.8000002,1,-5.8000002,-5.8000002,,-5.8000002,-5.8000002,0.0
O=C(NC1(C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)CCCC1)c1cc2ccccc2s1,-5.0478787,1,-5.0478787,-5.0478787,,-5.0478787,-5.0478787,0.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NC2CCN(CC3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,-5.0700002,1,-5.0700002,-5.0700002,,-5.0700002,-5.0700002,0.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(C3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,-5.7979398,1,-5.7979398,-5.7979398,,-5.7979398,-5.7979398,0.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1)c1cc2ccc(C(F)(F)F)cc2s1,-5.1919103,1,-5.1919103,-5.1919103,,-5.1919103,-5.1919103,0.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCC(=O)N2CCN(C3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,-5.8880281,1,-5.8880281,-5.8880281,,-5.8880281,-5.8880281,0.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCC(=O)N2CCN(CC3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,-5.5693183,1,-5.5693183,-5.5693183,,-5.5693183,-5.5693183,0.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCC2CCN(CC3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,-5.4094677,1,-5.4094677,-5.4094677,,-5.4094677,-5.4094677,0.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCC(=O)N2CCC(N3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,-5.7697759,1,-5.7697759,-5.7697759,,-5.7697759,-5.7697759,0.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCC(O)CC2)CCCC1)c1cc2ccccc2s1,-5.8519359,1,-5.8519359,-5.8519359,,-5.8519359,-5.8519359,0.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)CCCC1)c1cc2ccccc2o1,-5.2209244,1,-5.2209244,-5.2209244,,-5.2209244,-5.2209244,0.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)CCCC1)c1ccc(-c2ccccc2)cc1,-4.7399998,1,-4.7399998,-4.7399998,,-4.7399998,-4.7399998,0.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)CCCC1)c1ccc(-c2ccccc2)s1,-4.9309068,1,-4.9309068,-4.9309068,,-4.9309068,-4.9309068,0.0
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,-4.418400800000001,2,-4.418400800000001,-4.418400800000001,0.002261751750303092,-4.4200001,-4.4168015,0.0031986000000001624
O=C(N[C@@H]1CCOC[C@@H]1C(=O)NO)c1ccc(Cc2c(C(F)(F)F)nn3ccccc23)cc1,-5.7447276,1,-5.7447276,-5.7447276,,-5.7447276,-5.7447276,0.0
O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)c1ccnn1CCc1ccncc1,-5.3400002,1,-5.3400002,-5.3400002,,-5.3400002,-5.3400002,0.0
O=C(Nc1ccc(Cl)cc1)c1ccnn1CCc1ccncc1,-5.1590075,1,-5.1590075,-5.1590075,,-5.1590075,-5.1590075,0.0
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccnn1CCc1ccncc1,-5.3275695,1,-5.3275695,-5.3275695,,-5.3275695,-5.3275695,0.0
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccnn1CCc1ccncc1,-5.1515226,1,-5.1515226,-5.1515226,,-5.1515226,-5.1515226,0.0
O=C(Nc1cccc(Br)c1)c1nscc1NCc1ccncc1,-5.2606096,1,-5.2606096,-5.2606096,,-5.2606096,-5.2606096,0.0
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,-5.158072,1,-5.158072,-5.158072,,-5.158072,-5.158072,0.0
O=C(Nc1cccc(C(F)(F)F)c1)c1nscc1NCc1ccnc2ccccc12,-5.5700002,1,-5.5700002,-5.5700002,,-5.5700002,-5.5700002,0.0
O=C(Nc1cccc(C(F)(F)F)c1)c1nscc1NCc1ccncc1,-5.158072,1,-5.158072,-5.158072,,-5.158072,-5.158072,0.0
